MARKET_ID_BLINDED,PRODUCT_ID_BLINDED,COEFF_INTERCEPT_STD,COEFF_UNIT_PRICE_STD,COEFF_NUMBER_OF_STORES_SELLING_STD,P_VALUE_INTERCEPT,P_VALUE_UNIT_PRICE_STD,P_VALUE_NUMBER_OF_STORES_SELLING_STD,R2_TRAIN,R2_TEST,STD_UNIT_PRICE_ORIGINAL,STD_NUMBER_OF_STORES_SELLING_ORIGINAL,STD_ADJUSTED_PHYSICAL_VOL,MEAN_UNIT_PRICE_ORIGINAL,MEAN_NUMBER_OF_STORES_SELLING_ORIGINAL,MEAN_ADJUSTED_PHYSICAL_VOL
M00207,P007021524977,21.984832628851485,0.48602045150285844,8.332821891481148,4.593817378804004e-53,0.47298791094606185,7.366323339298329e-19,0.8216598154530077,0.9137399377529168,1.890536365299574,13.41615638320897,8.807115908855947,23.083535015709828,46.645579710144915,21.98483262885149
M01120,P001358992242,467.0542391833267,-48.71948268509166,71.91742320430521,7.759688856155159e-37,0.02594701366757543,0.0012859282515993737,0.14867419243756197,0.05383469481894365,3.7385326443017255,11.45169303290526,155.5213437901527,46.865104256472435,379.4458840579708,467.0542391833269
M00110,P015401538816,390.73894984621995,-41.90522087699422,65.58691639158445,1.35482950951541e-44,0.0006716255091326954,4.7162657888639274e-07,0.4945180596219254,0.5526373381240832,2.0872851075454553,126.15538628980804,126.38219468374908,20.346934824279902,751.9945217391305,390.7389498462199
M00517,P001601681627,4.823473411694967,-0.05297523665427856,1.65609610585155,2.8169321088678824e-49,0.6771449214905485,5.509956366525385e-20,0.7631579391440944,0.7741880770815301,1.7759218308290852,5.014408979781081,1.9218208216305863,16.67092459452484,13.434782608695652,4.823473411694967
M01120,P016911312222,332.307375495388,-60.735399458076486,127.39164451395861,3.6391776219887174e-28,5.1529573966138026e-05,3.131245415942948e-12,0.7253851790755664,0.5951858735732495,1.3967569210745623,34.350135721759386,174.35328847954597,11.216574381118203,87.6957551020408,332.30737549538804
M00045,P000271442491,29.105426527002813,-1.3903035995258608,5.797955820745249,5.676273351084702e-56,0.013645773287642955,7.810729750046592e-16,0.652974762059462,0.552776001534897,0.989985362197843,11.510129963968243,7.532602685643687,20.25660529598302,103.33333333333333,29.105426527002816
M00045,P000169142572,7.190852849210295,-0.33398951728507553,0.9705400781815707,2.9625489532805526e-55,0.028934859849493483,1.2970791677156812e-08,0.3898404399802389,0.14111393866265654,3.1384412378070623,4.431371236953358,1.4399203971163834,42.46723041287441,38.56521739130435,7.190852849210296
M00211,P007071634344,168.73851809193428,-4.267495214003915,9.953079087589783,3.086894006693914e-66,0.06253545886498633,3.782727989004732e-05,0.23675342735368798,-0.060207225170856304,1.3932922512920591,8.477194833760013,20.463609418557756,25.958162309704182,238.2374782608696,168.73851809193428
M00207,P003215871561,451.0032889428635,-31.08718603779746,83.06292773704334,2.0623878477600444e-58,0.0018777793601387543,1.7862700174406178e-12,0.7329344248969264,0.5791250106829164,2.036181969897563,51.9851865067337,121.97772537177254,21.888395852004727,248.49434782608697,451.00328894286343
M00211,P006915371764,143.6316641566936,-12.939599670687226,1.5942723301452837,5.49694938466767e-54,3.660862991437245e-05,0.587217040591008,0.2290701938654348,0.2245581518641414,2.721628968548112,12.17184104025265,26.774808805880948,49.10118976358552,218.80866666666665,143.6316641566936
M00045,P008551640344,1049.4544420870911,-233.12053622476157,0.21761104534642683,2.3195281697984137e-54,7.5316661322039e-17,0.9917162463563901,0.6541989367708172,0.6321636720026682,1.9210247514278942,5.1007492932153555,288.2097103914753,11.225623108017409,164.47826086956522,1049.4544420870914
M00182,P000091829940,474.50237453588454,-37.699960019315554,63.65947701978147,2.675396987447768e-57,3.760864150586926e-05,2.4099504015665273e-10,0.5539073198477412,0.512677222909656,0.6474080553133948,39.02184141635027,103.30877781570823,10.994998220457918,250.72511594202902,474.5023745358845
M00045,P000013210025,68.22762545103555,-6.257419059430397,11.736063972071555,4.67083507280903e-69,8.181202334494475e-10,1.4486927867383197e-20,0.844998316404338,0.7085652150556869,1.5868131779823074,19.232446504012962,16.623970828105428,21.577161523738273,123.28985507246377,68.22762545103555
M00207,P000711139137,111.40953450481518,-6.385567960319527,8.393826838256619,5.7647498285298225e-47,0.03316926330961344,0.005668614812607046,0.14405462152320536,0.24852152837289598,1.952373484760287,28.818422914415397,25.39266608319717,23.419198863890642,213.28782608695641,111.40953450481514
M00211,P157816261353,130.8069228481,-9.928654427942917,24.244254096850085,6.1105758904536465e-52,0.0009172045982886955,3.709293551933835e-12,0.584997819018662,0.5965822527216906,1.3842499172372038,28.607793116602167,35.76592848617561,16.174768006786273,169.63520289855072,130.80692284810002
M00077,P000058340661,8.316478705193841,0.1511433822049552,1.0849708506331828,1.2993050689712307e-48,0.5033771699072517,8.462236246895645e-06,0.32926022416488565,0.14293413772364616,3.849091891875652,2.600470123751522,2.016907771942162,55.23072263356826,35.69565217391305,8.31647870519384
M00418,P010231448381,207.67246870299488,-7.868062731554178,13.264360885119412,6.878810276018475e-64,0.009637265464866976,2.8798239034771202e-05,0.3075067467597773,0.27212672222143,2.5349216154196808,17.697429332914105,28.72599707464089,50.184628977984005,380.94485507246384,207.67246870299485
M00182,P000611673592,161.3074089531115,-4.825361477904396,27.312836934890456,5.436382613395521e-66,0.02624510826738977,1.1688696828213224e-19,0.720246412898101,0.698164395957979,2.619138974678198,38.27936406581677,32.59361481671764,77.14593054320558,375.304188405797,161.30740895311155
M00182,P016001323615,8363.776486676643,-508.97420670485593,9.979992039213698,2.499185765709738e-45,0.03072406902491654,0.9655974522900308,0.06878670580532287,0.14126635192603787,0.3878877884858976,12.892911219468065,1940.1867773091435,5.984933040298701,440.8387101449276,8363.776486676641
M00077,P001155938774,2.599328952276481,-0.1971598559297278,0.7794801244571111,9.746712049172135e-22,0.28866961991250784,9.244058060922132e-05,0.36566443649310065,0.4330715248375919,0.7759668858266151,2.645188990107971,1.4704874065476399,10.337787579954394,5.054545454545455,2.5993289522764815
M01119,P000930861733,675.2909957488432,-98.13454824099801,41.440038883044366,9.416647400314624e-57,7.903840046143999e-11,0.001730984030364168,0.4843433848624189,0.30453379384339185,1.177523033467847,0.6738740833369669,139.4370991246809,10.930221667672582,34.333333333333336,675.2909957488432
M00085,P015401538816,230.13914761056174,-11.811763275166744,28.46426175236426,5.661572799752568e-62,0.015215616025602736,9.056529193140084e-08,0.6361124526189184,0.7119543928557743,2.055888644062579,16.266267930282968,46.99353229242689,18.213919670386428,374.2463768115942,230.13914761056176
M00182,P013661748665,145.58547511185284,-1.6041623631288573,27.484857669318153,2.6229622811269287e-58,0.54478370146925,1.3558153727080037e-15,0.6368587570445066,0.6445143511257461,3.241263302778951,45.1393126046474,33.892432678998,50.05853632080317,313.8996811594204,145.5854751118529
M00182,P000116976936,45.891979411042584,-8.095056614046126,19.85851247741686,8.320040930302443e-49,8.628949449061655e-11,1.0170510192663359e-27,0.865023803422233,0.8855124468613864,2.330774162664713,43.076595956120585,22.06787266027334,19.973083880641994,95.83830769230771,45.891979411042584
M00418,P001361357626,241.5493466847988,-19.719311265054014,49.28570077857796,4.302819476429635e-61,2.5875797569464507e-06,1.2057279278486066e-19,0.7692949097959785,0.8336579645673989,1.3681923848508095,41.5181600841329,63.90870028467464,22.142103983913046,230.20384057971012,241.5493466847988
M00207,P154710681580,126.24035338227881,1.7461591999429709,14.273046802673095,7.681477148470342e-46,0.638530771606268,0.00026262988511920765,0.22707645405823929,0.4436483396784886,1.4865578209749466,26.524897838660877,31.54690630948916,12.114080749078925,233.7595072463768,126.24035338227881
M01120,P010941143548,64.84292178831335,-1.7814570104877072,6.349129583007766,1.9408521771320512e-71,0.028621402263799875,2.93282509674637e-11,0.5015768343895965,0.24035898402819955,4.001950115217875,22.905398225623497,8.102577078466794,48.39283453973873,242.0376666666667,64.84292178831336
M00211,P121212971779,170.7821974710396,-5.612434243897576,6.25315293453132,5.113725482056445e-56,0.08663410881641773,0.05691262716462953,0.08347835902713563,-0.06595063020146985,3.123528609782544,18.733928638799878,27.15316165350277,47.568261441629,199.76857971014502,170.78219747103964
M00182,P001751993529,1172.8977709277483,-297.73820384969196,-20.632767463056016,6.924036285733362e-58,5.03945822067358e-22,0.32243986365207267,0.7585850573482096,0.68939342804118,2.156149453106243,21.447612619061843,339.9489100405866,15.278676396336744,394.69643478260866,1172.897770927748
M00182,P012447921311,266.4610638680125,-8.208019873709343,47.17162415449072,1.6012745332649602e-54,0.1285165596354777,8.157722056628462e-13,0.5687191255573014,-0.21031261449230243,1.039628265533156,25.987839105053283,65.14951248803379,16.304741176611547,240.87553623188407,266.46106386801256
M00207,P000463436313,592.986553438396,-108.39227490944441,41.594204592599596,2.0038047727157683e-56,2.363433113151194e-14,0.0004021307705924311,0.5976846039007262,0.3701155614168614,2.286205694424949,23.347074378123768,140.2513814662734,13.284164230796,353.29952173913045,592.9865534383962
M00045,P001494337631,15.60441083685096,0.5364421566150438,2.1367262693819242,2.2034463518323273e-66,0.014019539612479679,6.098813074228609e-15,0.6056939508761457,0.4572551133502958,2.658302177866573,11.812509967167331,2.6193179235897777,59.695509693127555,116.02898550724638,15.604410836850967
M01316,P001601681627,5.0057424995335005,-0.12081068662256117,1.737599234410592,1.30414906656262e-43,0.39299015806969506,1.6379772934218126e-18,0.7086293553599702,0.42993227128800104,1.5172664598262582,4.8416855734257656,2.0541997246290085,16.500033795618997,13.833333333333334,5.005742499533499
M01120,P001493501687,311.7855556527477,-31.536129867582034,67.17702956036055,1.067171510702971e-52,1.0724559885443728e-05,4.096632137592566e-15,0.6388243995587823,0.6825901140500281,0.9980620617397321,37.276856498689106,88.92763137068792,20.347806402049716,229.5004927536232,311.78555565274763
M00077,P090216821799,212.88031873910307,-31.222290277335528,-0.4454828333621075,4.320760267298306e-36,0.00035779737293053024,0.9573301742062803,0.17737428076292272,0.29982402622602755,1.888264882670595,1.8761260009036018,74.19651810008345,22.563448046704874,44.04347826086956,212.88031873910305
M00418,P000497531023,134.72270707027224,-1.0378579026591028,11.816329724971336,4.7106471558343355e-50,0.7505636814248621,0.0005460018834109776,0.18601177791614343,0.24813350963342573,3.5322834639795455,9.165840635475037,28.152847616640084,35.86441777970377,187.15389855072462,134.72270707027215
M00418,P000511987987,31.08654931232995,-11.323224923817065,24.41182470701849,5.4960507317892026e-37,1.1053086340011105e-11,9.199732044205e-27,0.9185741055949816,0.932345736957316,3.7361879168214167,20.90563708641949,33.27994702346016,31.71737802837138,39.189159420289876,31.08654931232995
M00182,P004883551705,167.56621391396004,-8.866113754832083,51.990430878933175,6.886065123138641e-23,0.107536918704567,2.375994814409691e-10,0.7797663913454302,0.720611487010315,4.046026860939861,80.18115412971638,58.58493081270209,53.21863713173991,230.51040000000003,167.5662139139601
M00207,P000518934535,1163.563087917927,-71.50136650228026,151.1827956403568,3.1875329170641824e-52,0.00684624301131705,1.3604496362702897e-07,0.4431785559713086,0.6013858581998013,1.982221639275924,35.00529424301583,271.88431857289027,24.891592385227792,381.92372463768106,1163.5630879179269
M00418,P012879791534,1890.6253249948838,-184.1685072904439,64.01855274919204,5.340090094272384e-67,4.334880828900919e-10,0.013275593694454827,0.44880026807391815,0.4147618450722981,1.7837289946593433,15.616055432292757,262.6528162575068,15.572437677397275,444.2055072463768,1890.6253249948836
M00182,P000058935810,2070.4156438006007,-425.4206610326654,47.52060297383335,1.0183002099317734e-52,3.016459296180904e-14,0.28468597762216474,0.6000774111541748,-0.026706068066975286,1.4977022153343633,25.654656951503107,560.7794986588023,9.856227152557757,328.6926521739131,2070.4156438005994
M00418,P006198451610,729.1305910948536,-76.62897304063026,48.387750182236786,1.8361807676212975e-57,1.3486993922032582e-07,0.0004015230837053543,0.42286043928930006,0.5434330371914935,1.3168825371136803,23.088356854581193,138.75483610438047,24.32053379617348,433.2910434782609,729.1305910948539
M00182,P000063180125,313.6831150997849,-88.62628194541972,126.2086019148745,1.40489020251941e-38,1.2598698463896343e-08,1.7581146032628226e-13,0.5777611205335282,0.624189796961877,1.454595889018783,84.88417861669807,132.91235604157455,11.844627477216838,300.44038805970155,313.683115099785
M00207,P160116731157,23.02210789864789,-0.39825378461765837,7.93465646150147,9.594600514743052e-54,0.6557913488345906,6.006596607798473e-13,0.8258107402056029,0.8753082923425491,1.8684330491941286,14.095418045333588,9.107114230017974,22.940367101649084,50.934521739130425,23.022107898647885
M00418,P001446160983,519.463034616233,-59.994258007850306,31.970706928990907,1.1509041528855294e-62,7.935525335117648e-11,0.0001073855097385482,0.5688030005972,0.4485371706619379,1.7067655873205991,13.954845324588389,95.0849443018082,15.0859403761807,438.7788985507245,519.4630346162329
M00211,P090216821799,837.7171636247322,-168.8703100873184,41.31453177492206,2.3709738130826458e-51,5.821934467955924e-13,0.03248873650606777,0.547726012135207,0.44220626915423356,1.540755614523364,15.77904195451392,224.10984481337468,24.124318256239558,330.8585362318841,837.7171636247322
M00207,P071218091345,27.176275022450703,0.9504340708190617,8.376809301815152,1.6112724371119471e-28,0.547390182122635,1.3560447508010547e-06,0.3844306632819643,0.20951557168101853,1.4583287783537762,23.406384502677703,14.272347484021127,26.58622606203424,54.83977611940301,27.17627502245071
M00418,P000529164597,783.5170823511462,-57.3293285950681,83.65204483600857,4.616834584382605e-61,1.5324950538383092e-05,3.4853592855089684e-09,0.5176310552421224,0.5552129126473401,1.1286297980178337,17.319464246511192,143.51998840346133,16.728998050947528,358.17584057971015,783.5170823511462
M00207,P121212971779,192.57025330710667,-20.863095853926364,1.2862967639982266,3.324800953509522e-55,2.0012883817772937e-06,0.7489083373809575,0.3140881859576372,0.5090368792411095,2.205184187989484,31.474467588104346,36.434454369903534,47.23362416263143,233.35804347826078,192.57025330710667
M00211,P015401538816,1620.3543181380808,-288.66470073583827,78.53553960898944,2.3779129777110255e-44,7.005394448850291e-08,0.10339667515288198,0.3586893483902802,0.35050844474086473,2.2988871270381717,6.230268697787347,469.48738255797895,14.625834131898731,343.5474782608695,1620.3543181380803
M00045,P000109415543,21.424569756263548,-0.8452283969260095,7.621506661094261,1.5498111755521612e-51,0.0894239087880933,9.599471607781302e-24,0.7902832059890603,0.5426137770473991,1.8379081910226116,25.645000225130513,8.361294851134295,22.936828688549912,88.56521739130434,21.424569756263548
M00207,P000063180125,772.6444048876465,-310.5664861519874,305.2271341001761,1.2706241147369157e-48,1.977132021357068e-19,4.435044633860166e-19,0.7508491753881126,0.6616531285188849,1.6850931985757924,94.24194368571538,299.3798488872224,10.931346503816787,417.6720147058823,772.6444048876465
M00211,P000463436313,285.17463583442907,-61.57051760039025,0.04342243610816965,1.134709892320059e-34,1.1853639896056471e-05,0.9973434799613605,0.2947370243675367,0.24945028658922253,2.600996484333931,20.58854444009413,113.37657260902941,13.670913351781461,161.12746376811597,285.174635834429
M00207,P007631651709,1280.6459788199309,-182.52802263215418,86.68461420164446,2.0033543778670871e-60,7.033044547664165e-11,0.0004609848269380576,0.47734763263301205,0.5423448698072215,1.9490697322195114,32.239692808897836,230.51092139259276,14.109324967215374,523.9093913043478,1280.6459788199304
M01120,P001494337631,96.9982780708429,-2.0814800889497835,36.44876157341017,5.5876468399194526e-55,0.44146968445147494,9.434400517549353e-21,0.8598999249712405,0.9129229635577341,3.344036029503526,61.52791032757656,40.93562688150552,50.0069719086973,224.50228985507246,96.99827807084287
M00418,P009524861743,107.84659494089867,-15.811524506671923,16.267636509289357,3.888174804674043e-44,0.0001323389365163207,8.83717863658737e-05,0.5646971203967746,0.5634701301758922,2.64478970086812,25.241098920060743,38.22674254664398,22.144024798982457,234.00372463768127,107.84659494089867
M00077,P001170795355,86.57545477677007,-0.41879323768699095,11.587182716915803,2.786415709252241e-55,0.8082537799557484,4.657287984322511e-09,0.41907261949728125,0.3050770190493688,1.024161981212489,2.4764380108518984,17.750092187983874,37.56612703595136,35.53623188405797,86.57545477677007
M00211,P008921085615,377.2641604700119,-21.812476300629793,4.134448433255496,1.653716781136105e-55,0.0035420451493731334,0.5683550403756008,0.128363212093777,0.2497382889159777,1.3306379812850349,11.693533740601044,62.63679362201436,24.997417447452374,291.0500724637681,377.2641604700118
M00418,P005481573550,5.862728100658472,-0.2711901239608697,2.410836082656113,3.7051113536586813e-22,0.5297156673106588,5.256846936916593e-07,0.41746420187028865,0.4645597442066557,2.086215255920321,12.012490258607997,3.9302197724053602,22.537984155838437,16.777761904761913,5.8627281006584715
M01120,P016312191713,376.2235002921103,-29.17343970386254,71.80963847428657,2.079381983772705e-51,1.6902195656880282e-06,5.422448779478307e-18,0.8397605511625699,0.7963429267813129,0.5762805376985116,62.253317463974085,91.20572799201996,16.499061584646388,273.2418653846154,376.22350029211054
M00182,P008921085615,434.7828852997744,-38.8284105663109,21.462232993823264,2.894758016044547e-59,1.1821483049433088e-06,0.0043002102774782275,0.36201786503839073,0.046164613056684733,1.2196816119657852,14.234228983343723,73.81015883889295,25.588914350826997,351.4967246376812,434.7828852997744
M00207,P001361357626,467.1555796208097,-83.3448619181469,89.59138606757705,4.462353239941477e-50,9.819300642049864e-11,9.155834521368424e-12,0.6459647330939451,0.6576500853598837,2.052452133338595,45.914423760516044,147.89724768740862,22.37632314695977,350.4424347826087,467.1555796208097
M00182,P015909001703,1289.752414430725,-17.890944651630747,-6.922321140885458,3.8965898035291075e-70,0.2696542820977458,0.6680736951250845,0.018441523473506805,-0.07775679406833746,1.9689511743067223,6.292545027784545,120.22760839467306,46.911889515874655,473.57202898550713,1289.752414430725
M01120,P003361501251,348.5892025643509,-29.82318729339717,175.60155790131836,2.5953899090188865e-42,0.0078079496955237694,1.2601247922445472e-24,0.7982245497572227,0.8257126067554174,1.7816824128359379,68.27674820702646,194.12110110739937,14.081161799210568,155.1014492753623,348.58920256435084
M00182,P005671057118,245.17992414408187,-31.685490325270614,43.34624984803392,2.4063354891276933e-46,7.74780583558434e-06,7.030564442296354e-09,0.48909147775085293,0.5263587111511858,0.765461955632678,17.785740002976436,73.98541042299928,26.462699796535787,142.86510144927536,245.17992414408192
M00217,P012461050498,24.526884810045672,-1.6250256251393038,27.38115820277369,9.688239314118394e-14,0.3430006555939408,8.053744199059317e-15,0.9139276235242585,0.6915617459918784,0.5424195815921101,3.0074312722226684,28.636321704829772,9.779640920467155,3.75,24.526884810045683
M00207,P018271109932,1365.7725616330326,-85.90348240876428,184.0994647625719,1.6477280303769092e-57,0.0010215663529088098,3.599088116622701e-10,0.46443474695836917,0.5054477069831177,1.0137464609266744,23.08475276102838,269.35695799244206,15.405733930525102,486.78630434782616,1365.7725616330326
M00418,P076214031080,4542.36963627156,-677.1900608442143,185.6121883435917,1.3391771247150515e-58,1.2482115610570226e-11,0.02827650461203472,0.5050762288871822,0.5054374195161028,1.5456553106291429,12.70142704712334,896.4527016376152,13.97956381557881,484.9312608695654,4542.369636271558
M00207,P013411557225,2986.0857124623185,-409.28635772905915,219.31286004373885,7.471637109342879e-60,1.3977653720426193e-10,0.0001278956532558666,0.4702670976691886,0.2825272425364952,1.7205816099099287,17.665490295499367,544.8181928726378,16.525275632994887,516.9058405797105,2986.0857124623176
M00211,P000376244496,34.2290078826172,-1.6758007904412044,6.7372097875795465,3.3082858940577947e-43,0.11131884763976771,1.302003483570415e-08,0.4332862558923585,0.03486025447856589,2.2970238834026846,18.806840300905407,11.003806770940415,23.87484112759776,97.00153623188407,34.2290078826172
M00418,P012187881014,175.75427031598502,-26.52738658398748,14.954883385535974,8.138613285759652e-56,2.669208932025886e-11,2.7374409871568674e-05,0.5607483014931073,0.4168711531416198,2.6011705831556298,16.88003819364842,40.65616288820324,22.21329246966427,305.9648260869567,175.75427031598505
M00017,P004608111794,509.521896092034,11.759156521951612,149.27461896587783,2.101598094753135e-59,0.17952834357764708,4.147094168314172e-26,0.8208837701524406,0.8879039118067286,1.4384321032459861,336.6220644192294,162.44201163078384,47.96168229119883,1321.5733043478258,509.52189609203407
M00207,P005099581503,483.31933676719,-43.31128617635499,207.65747389907193,6.500597174663542e-48,0.0008796625141195287,1.582347690932897e-24,0.8785667379846437,0.8941719423794523,0.8366239818433617,108.36793973748426,246.2698610901994,11.245472768376397,294.766078125,483.31933676719035
M00208,P001601681627,6.0977879714025995,-0.29652312559339405,2.3276361144714643,1.6490536148142514e-56,0.018572235702511472,2.1583790835900956e-28,0.879418378779283,0.8130678023991444,1.687256607740521,6.564593501405046,2.6264365998617913,17.1460110370404,17.08695652173913,6.097787971402599
M00045,P000799174940,36.32268294748084,-3.0237762433802198,3.1101271878939962,8.735418303737112e-62,1.3842679228081742e-06,7.710391099177164e-07,0.5326001918856511,0.5827932724572102,3.736825095711672,11.92506181740272,6.588120240764014,40.16689730324301,148.8985507246377,36.32268294748084
M00182,P008636861071,694.8937683573316,-172.08136677500573,26.89643877807301,9.981194024000361e-54,1.599091339621272e-18,0.06153962106973261,0.6946136797221869,0.6160793015683939,2.1331915954848535,29.23705126786454,207.73368696829598,24.512702858377285,342.2419710144928,694.8937683573317
M00418,P000058414800,121.05489339360773,-15.78178465781674,64.72917125881457,1.7876634475067461e-43,8.980660871770019e-05,5.790376078446639e-26,0.858655085048444,0.8010789991771738,1.5102209442897216,43.630680273658314,77.15983023358405,18.170749721304535,105.53324637681159,121.05489339360777
M01120,P007021524977,2.6159921786293534,0.3620635320328113,2.293655637168027,7.190182810324299e-17,0.10517578906601893,1.808648900069304e-14,0.696275842072384,0.4355289774435017,4.970414191447725,10.95973429926088,2.8567303231916665,26.569283523466215,11.522017857142856,2.615992178629352
M00211,P004294831481,298.0286144634498,-43.65568095847459,71.13669202426668,2.65222449553755e-38,0.0007485031523181196,2.3797168614929113e-07,0.5738036011087635,0.5755426314656962,2.381348111682374,32.538981632327975,132.66467627650633,18.4335864839092,264.88079710144933,298.02861446344974
M01120,P016187271387,1407.7382198697273,-305.1919968697632,65.76705302748886,6.603898177394537e-43,2.8181550265067308e-09,0.14382333965500776,0.4184907470761349,0.41768531853728663,2.219067937822268,16.73387540672227,451.73915029128773,13.842142298525088,385.15757971014483,1407.7382198697273
M00211,P000918297231,6965.109472714578,-1126.4146684547482,-375.0950235859291,4.463169127897895e-49,1.0721683047079737e-08,0.033094309408391476,0.4651275076855572,0.45610512260217995,1.2344757298853901,14.234109668608394,1860.057890582675,10.555107457840826,333.81499999999977,6965.10947271458
M01120,P000013210025,1475.6821901212882,-206.72592650687125,99.17226285716691,1.435701685353779e-66,2.597267407968562e-16,2.0722160667797e-06,0.6975720051917618,0.6993854573855577,1.1845191030414965,21.924674579125366,280.9894331672989,15.997068751982367,377.12192753623185,1475.6821901212877
M00211,P010767991055,4847.088840645689,-1161.6062628246164,118.19723421259586,8.833496112731148e-48,3.248214267659247e-13,0.3593460302399616,0.5653865213888587,0.44535269903286356,1.8385414200663484,9.090290867067404,1505.1177475596796,13.46452988548329,326.9262608695652,4847.08884064569
M00182,P000711404948,257.9311732604423,-94.7029882444315,91.00361657883985,1.6688448851952263e-37,1.1500290989254915e-13,5.002015660179439e-13,0.655491737039483,0.5960258485851653,1.6928007795244533,66.30171825787424,126.14109387621717,11.907660310752183,278.6653134328358,257.9311732604422
M00418,P013701339857,656.4272069001078,-108.90917373490134,51.63395272000031,2.9285156134236514e-49,1.8102072893074616e-08,0.0034145008206695046,0.38557703808181787,0.4075488524689217,1.566224776674867,22.4939490566648,162.4801716799464,12.03568804668917,386.5597391304347,656.427206900108
M00207,P000517388311,4.876410414593667,0.5917661021955096,4.742602545904636,5.265110616260591e-15,0.20802307709724716,4.923489184187708e-14,0.6717400737290031,0.5529776934549847,2.644933432843978,22.846256653039006,5.642664969036639,48.787220854256184,18.412872727272728,4.876410414593668
M00182,P174813311645,171.46306045681405,-2.7184598665611457,14.320136738733268,5.754730541407354e-57,0.41628984980697803,5.577689954667441e-05,0.22493834570614546,0.03076827819435246,3.4859921564845133,24.317047095238603,28.65893230119546,48.367157639296735,333.3854202898551,171.46306045681405
M00211,P000711404948,402.3534406927921,-214.40314379097953,121.3948245102022,1.446895043171651e-36,9.760209336159282e-21,8.150564379925175e-11,0.7617810880578852,0.7938852794230049,1.804297371639446,34.371131909516265,245.44891068774268,11.039336092981227,215.71062686567163,402.3534406927921
M00077,P000535382725,1.7890127581014226,-0.00457220620402031,1.7011023411423536,1.0090139637099219e-14,0.9720187089019573,3.259036288531982e-12,0.9225465159709642,0.9079752336145129,1.5829419533220108,2.5445730626189373,1.7739428199303187,35.52468538636135,3.423076923076923,1.7890127581014235
M00077,P008541354896,27.181314065427344,-2.1409888746370402,25.827358519662777,1.0891081148643756e-22,0.23033327487063573,4.095467251041502e-21,0.8025420159170649,0.7706757712667838,0.47052805679823057,8.043786380066145,29.46822637525972,10.400514192375919,12.049180327868852,27.181314065427337
M00182,P006489401722,327.23939174225177,-14.286947756542073,105.20447889226526,6.6808379501191105e-53,0.08890128569475478,2.072033857346778e-19,0.8068861346666414,0.8448247142628882,0.8770995396213371,65.1120180423262,126.71510306612625,11.07813298381479,210.8381449275362,327.2393917422518
M01120,P000481031192,276.294534326204,-37.353346469426945,7.828948328174821,1.72345733820798e-58,3.215939169751404e-10,0.12599762585184754,0.45822147166747595,0.5744212167780759,3.8831801986073065,9.793616305889563,52.31992897881176,31.290775788712264,291.83502898550734,276.294534326204
M01120,P012511500276,335.35837737292934,-48.98044529787138,15.911697593204655,6.591188063044615e-63,5.920235871984205e-12,0.008403845867570172,0.5307479248785671,0.5512311711031692,3.859877889703175,19.106344314066963,58.34202058464506,31.269511349388168,315.9031014492755,335.35837737292934
M00182,P009127261512,35.24693017553785,-3.249904584759628,9.460679871313342,1.963576486949798e-44,0.0033969962707805263,8.114853372741476e-13,0.5425547695934958,0.5263689346105296,3.9229577752786904,31.081955168239425,12.055174793242605,61.025205243923345,120.48114492753626,35.24693017553785
M00207,P016451711222,943.661129800871,-120.51847474684526,27.07402962265421,3.425620742517964e-45,0.00010734049987914113,0.3578968519699971,0.2147872934604056,-0.1008020785025785,1.8578714210734688,41.6039247380954,239.58843904573462,14.464661649120186,435.0242608695651,943.6611298008712
M01120,P000991711435,162.99117245709346,-21.960573198330966,16.766996558283587,1.7274743938280957e-61,1.3362069182948748e-12,6.428882080053373e-09,0.6362307991435732,0.3557045869648011,3.489303924073987,33.12298704131893,33.86370313842288,50.959658553852016,316.0064782608697,162.9911724570934
M00418,P001639001636,2995.420248460579,-388.98119794427737,551.5713682609336,3.7866667139309224e-59,9.734022332026906e-11,2.1519424042243073e-16,0.7065422168340483,0.406526946980748,1.3841727118448623,42.25691986766135,752.8914944791767,10.409690484909225,446.25360869565213,2995.420248460579
M00207,P079716131386,1001.7895885486214,-145.49723623948543,78.81942948412643,1.782420785220929e-49,6.43378378364677e-08,0.0015623090571054265,0.40046666488961624,0.24605990471643402,1.4500019395864243,69.66543103011448,249.0748921308442,23.603567913796432,363.0652898550724,1001.7895885486216
M01120,P000174826198,898.9012834339936,-144.9258944627707,270.92414704680397,3.5206830018180328e-34,0.000464921968076205,2.5709223682189987e-09,0.5559006717980772,0.6430148882669354,2.034243316849487,35.83135693461939,459.03240447217456,18.83678153330809,126.81085507246375,898.9012834339935
M01120,P016451711222,563.2705551725035,20.39165624732979,130.52959919410176,1.9150027310701764e-51,0.22079689635452457,3.796910375314506e-11,0.6725499165461416,0.6929684071683118,1.7588004454306356,64.5273704565998,176.5057083777233,14.16918384435358,263.6899855072464,563.2705551725035
M00211,P000511987987,26.751827594843874,-2.2006867314321097,1.3685643818954205,3.545210878255818e-47,0.004274276492381712,0.0701865657949039,0.12439872626029425,0.20996421589155656,3.1602642839896515,7.348529529773114,5.982341081971082,27.547101365500676,50.708492753623176,26.751827594843864
